OBJECTID,dp_zone,SubZone,Centre_Type,Property_Report_Note,GlobalID,Shape__Area,Shape__Length
619,Outer Residential,,,,b685927a-5780-4e17-8262-a35d9ff97d5b,40343.203125,842.385736923502
620,Outer Residential,,,,b249311c-8bb2-4967-a8a7-21429d26b063,40473.5078125,1508.27697519679
621,Outer Residential,,,,732c432e-03ca-467e-b17d-5d4e16e54bc4,40518.7578125,829.039012964156
622,Outer Residential,,,,b4fd5c0b-d3cf-4869-bccc-a60d2612edb1,40508,1246.55898786449
623,Outer Residential,,,,ba93e85d-e348-4873-b8c0-f922090258cc,40638.1796875,1095.20430183517
624,Outer Residential,,,,0b855b81-e8e6-4066-af80-6786c2630a64,40817.6015625,1214.85987128472
625,Outer Residential,,,,5a51e126-9e9e-4119-82ef-1fd1bde71de3,40758.0546875,1510.05820778364
626,Outer Residential,,,,1fb28819-8f85-4cee-90e0-7637243e476b,40729.15625,1680.6738122285
627,Outer Residential,,,,fe13c89f-9d89-47aa-9e7a-78be2f690619,40839.5859375,1219.61826118948
628,Outer Residential,,,,a6adf345-3901-4fc9-94c0-7c2a62957a7d,41086.40625,1052.43053052891
629,Outer Residential,,,,ea5e5f6e-2545-41bd-b3af-9c1ff59e9f99,41070.9609375,1154.02351474242
630,Outer Residential,,,,7f401178-6ad4-46a2-b48e-372906fb4b31,41330.6796875,887.032532324947
631,Outer Residential,,,,94d90eeb-cb46-46b1-a16f-fe57f113b165,41410.578125,835.22175311048
632,Outer Residential,,,,a794172a-987e-41d9-a41a-d53e80978f8e,41473.1953125,965.031011217712
633,Outer Residential,,,,5496ed74-6d7a-4c43-bc04-6dbcc2d953c3,41638.5703125,863.080242691674
634,Outer Residential,,,,fb489392-717c-4cb4-a181-12ba578315f1,41684.59375,1159.39570091597
635,Outer Residential,,,,68788809-aea2-4aac-a7ad-cb70b15cb42a,41752.9765625,931.743893905626
636,Outer Residential,,,,f420ad23-9c60-4804-919f-662e55f48b1d,41727.0546875,989.065039312204
637,Outer Residential,,,,fb0c605c-a344-428f-bd83-343154df01c8,41858,1138.59160305045
638,Outer Residential,,,,e9b0604b-808b-4394-ba8f-c4af72389b68,41780.1796875,1519.61406276654
639,Outer Residential,,,,2859cab7-999b-4e98-bcdd-806b1e547ab8,41955.953125,951.789513108774
640,Outer Residential,,,,0863d679-d28f-48e7-b485-29996750e02a,41818.8046875,1183.9206694927
641,Outer Residential,,,,88e892f3-a9a6-4e01-92c8-92e33223e50e,42027.125,1595.219509873
642,Outer Residential,,,,84c66c8c-c2f3-414c-b5c9-fe3c6f1c8d44,42225.375,1307.56585232033
643,Outer Residential,,,,6f2f87bb-6f69-40cd-91d7-4e5eec9403ea,42376.9453125,1402.48242450736
644,Outer Residential,,,,569ab617-7778-4bf7-980c-af75f75da0c4,42511.4921875,1053.43024035357
645,Outer Residential,,,,24b54078-d266-4af3-9187-f7df5163c28e,42373.828125,1191.22055034224
646,Outer Residential,,,,4c7e8272-d221-4fd7-992a-e3e4f913cecc,42520.3984375,1035.97797772489
647,Outer Residential,,,,22cc545f-1ecf-423e-8fef-daa66714a042,42894.5078125,1132.99634686492
648,Outer Residential,,,,fb60fc25-1bb9-4165-af4a-3c5e00bb345d,42760.484375,1290.49170114904
649,Outer Residential,,,,51e1bb23-2b5e-47bb-aad4-a378483bad65,42853.21875,1224.92221989064
650,Outer Residential,,,,10d551fc-e922-431f-bf80-2148f4a11f31,43081.8984375,1320.92812390674
651,Outer Residential,,,,902e1788-0716-479c-aa4f-1d338f4e3cfb,43240.4375,1236.68998867048
652,Outer Residential,,,,3d666346-fac1-4cff-a561-477e583d64b7,43412.984375,905.458187711977
653,Outer Residential,,,,21dda5ff-e26f-4f2e-9abb-6becd8a34eb8,43333.328125,856.909109975889
654,Outer Residential,,,,446cd078-a2ee-48b8-9f45-58109327b2d5,43442.4765625,1379.76178554774
655,Outer Residential,,,,69cbab3a-6f2b-4939-b97a-512d470227dd,43586.7421875,1517.37196092795
656,Outer Residential,,,,2bf5bc83-344a-4597-b84a-dd3d74fa07f0,43652.7734375,1135.37685764675
657,Outer Residential,,,,072d4ca6-4554-4df7-b690-10931d6d21ab,43647.03125,892.118884680139
658,Outer Residential,,,,420916c2-ffe8-4fd3-a749-1b8105c1bcbc,44044.25,1124.35280092995
659,Outer Residential,,,,50ff3423-e5d3-4230-ab0a-940750a1ceeb,44124.90625,1555.8288862461
660,Outer Residential,,,,71459530-3150-4ba3-a4cc-45fc6619d427,43978.6796875,1596.98785795505
661,Outer Residential,,,,9dd6f748-222e-4878-a0d0-3b28b2f85c52,44439.953125,1627.35873425258
662,Outer Residential,,,,1b00c03b-4ac3-44cd-b4d2-b97a2ef5447f,44569.203125,1001.92081662386
663,Outer Residential,,,,fcd5f462-9652-4967-bc42-d4b0855e1471,44676.7578125,1490.93371781158
664,Outer Residential,,,,74ef847b-afcf-410d-82c3-baca2a2d1961,44720.234375,1140.58656922703
665,Outer Residential,,,,3e65fafb-0552-4af8-b6d9-412814daf6f7,44658.21875,1134.61679204485
666,Outer Residential,,,,897a882c-7e4e-4803-94ed-f17ae8e18460,44877.3828125,1251.47625558407
667,Outer Residential,,,,df7264c9-4955-4497-9cee-265fe9f33651,44956.9296875,1053.59833349176
668,Outer Residential,,,,7a5396c7-c34c-421e-9786-dcd6a896ae64,45355.78125,1158.64114133645
669,Outer Residential,,,,db39eafa-e860-429d-9256-1d512a9626c4,45479.625,1110.21656636606
670,Outer Residential,,,,8213a673-2ad1-4d97-959e-40460f787d12,45523.3203125,877.495716348453
671,Outer Residential,,,,2592d50e-06f5-49fc-9a52-a6d46d135fda,45543.3671875,1224.94278467206
672,OPEN SPACE A,A,,,d82da989-bbc5-47ee-96aa-9a65b2915642,2797.671875,232.389695026521
673,OPEN SPACE A,A,,,dd48a181-fa80-45fb-801a-d7414e158a3e,2794.9765625,237.59095814603
674,OPEN SPACE A,A,,,9e925282-8a8f-4fa6-837c-1d2027a70c12,2634.78125,239.248261457723
675,OPEN SPACE A,A,,,c18b1321-ced8-4b06-83ce-d3e0e42c6829,2535.1171875,211.437170309444
676,OPEN SPACE A,A,,,a332cbb8-c7fb-47e9-af47-b06b71836aaf,2424.8359375,263.589485810276
677,OPEN SPACE A,A,,,51655ec1-8452-408d-b8e1-249bda5df4dc,3459.1875,243.48135927242
678,OPEN SPACE A,A,,,b5d72fe5-7a0f-495e-a9f9-9d034363f599,2293.46875,184.536871147501
679,OPEN SPACE A,A,,,86f93010-d94a-4c1a-9939-fcd8e4fd846e,2235.03125,197.782964879905
680,OPEN SPACE A,A,,,6f19b92e-ff7e-4ec5-bfb4-a583af5e61fe,2261.9453125,283.266567475526
681,OPEN SPACE A,A,,,3dccf7bf-e2c8-453e-9f75-9e92450ff8c5,2095.671875,388.390996180745
682,OPEN SPACE A,A,,,57bcbd0e-27b7-4ca7-b153-8bec94a3da80,621.453125,101.000062810722
683,OPEN SPACE A,A,,,715b3c51-c685-4285-881e-d4f418cd3768,690.9765625,136.757332472285
684,OPEN SPACE A,A,,,49921762-b616-4727-9b82-363606db637e,1740.21875,272.409378923378
685,OPEN SPACE A,A,,,a2510a28-4d38-4669-8f9a-3e496ddc349c,1610.2578125,164.565303536829
686,OPEN SPACE A,A,,,7ac75023-4baf-4d66-8376-5499d44cd8ae,1534.984375,155.990739133861
687,OPEN SPACE A,A,,,67d5a98f-8cc1-490a-a379-774068386435,1550.8046875,390.759637175158
688,OPEN SPACE A,A,,,c98781cb-ca5f-4d5e-b985-8079989a38fa,1479.828125,147.054223455388
689,OPEN SPACE A,A,,,266c7a14-53d5-49b7-b05f-41a60c1cbc97,1452.203125,191.88031217628
690,OPEN SPACE A,A,,,196382b5-56b9-4287-a608-cd30265e8809,1431.7109375,153.09778792117
691,OPEN SPACE A,A,,,df60a38f-0290-4451-81d3-a7e260dc97dd,1401.1328125,278.633427085744
692,OPEN SPACE A,A,,,95b658ea-52d2-40e3-b651-262ad485312a,1339.9609375,169.219972592018
693,OPEN SPACE A,A,,,7f8f98c9-0b72-46ec-a207-00d95f3d4038,785.390625,203.425322879518
694,OPEN SPACE A,A,,,d1dc39b3-6d66-46ca-b8c4-a97ec1cee44c,1248.2890625,140.701577180928
695,OPEN SPACE A,A,,,08e2691c-4ce6-406e-bccd-abd97a77f2f0,1218.46875,142.125745321155
696,OPEN SPACE A,A,,,2e232445-3b2b-4ac2-93b7-4d29dbcec488,1198.96875,139.92497866619
697,OPEN SPACE A,A,,,7bc3bef5-e136-41f7-8d06-7983015edb77,1172.390625,149.99815066419
698,OPEN SPACE A,A,,,0a421d34-d5a8-425b-87a5-6e070bb07bbd,791.90625,131.584773575607
699,OPEN SPACE A,A,,,e1900bef-312b-4bdb-82c0-17fea0815efc,1063.21875,130.794686314895
700,OPEN SPACE A,A,,,72ca96c9-7222-47d8-b7a3-c69b8baa4472,2367.84375,206.667936961502
701,OPEN SPACE A,A,,,d1b9de1c-bc90-4db6-8eb3-c05997d88588,953.5703125,125.213070743933
702,OPEN SPACE A,A,,,c6674fe7-ed05-4471-a489-337aaeb74255,892.6953125,124.199642819455
703,OPEN SPACE A,A,,,e6cc5c5d-20b7-498a-9425-5ea2334bdb8d,866.09375,125.833828294742
704,OPEN SPACE A,A,,,900d1ca9-a6ec-4455-b1d0-122daa661226,848.390625,218.905382743073
705,OPEN SPACE B,B,,,2cafbebb-4d05-474b-9d90-65599522db1f,937.15625,156.507499821932
706,OPEN SPACE B,B,,,2d83be34-943e-4629-86b2-828904914812,1008.3359375,163.10764582734
707,OPEN SPACE B,B,,,8cf0cc51-f286-4957-a159-da6ce9f0c11d,1073.6328125,135.688726389781
708,OPEN SPACE B,B,,,c4d7cfab-09f8-468e-9f25-a6507b1abb63,1307.953125,168.835786552323
709,OPEN SPACE B,B,,,2372463e-79ca-42de-a6e0-8423c61e3b27,1358.9765625,192.528278811489
710,Outer Residential,,,,6ec58725-91a9-4889-b485-b6c72e1dd842,52244.1328125,1035.96618712226
711,Conservation,,,,cd335c4b-670d-4074-a7c1-b711a12f99e0,588700.6875,3027.94324330948
712,Outer Residential,,,,ffc90095-3743-408a-9737-d2385f19eb50,218606.109375,6836.89460372938
713,Conservation,,,,37099a71-1282-407d-a79b-58d0f9ff201b,157272.2578125,2376.97316215162
714,Conservation,5B,,,d33b3954-1265-4ce2-aa7c-f2d3579c9f7e,189835.2890625,3112.27485447355
715,Conservation,5B,,,17195643-0191-4a7d-a9a0-43dbe3e00d21,12620.9765625,504.513630142087
716,Rural,,,,9477ceb6-dd30-4d2e-9017-bf3dd5846c88,5364929.3515625,14691.1996238274
717,Rural,,,,f12f1c62-9563-4d1d-8797-91573dead664,14512919.0625,18788.4060491808
718,Rural,,,,b9a3a2c5-5f85-4bcd-b39d-0a10238ae449,22286715.8125,35675.7381619826
719,Rural,,,,0b83ea4c-df49-4c06-afd0-430293a74d32,88683457.9296875,88574.3232983722
720,Conservation,,,,8d0ef626-2b63-4a76-958c-40da7b55c8b4,1045.890625,169.299504593572
721,Conservation,5H,,,32a2d637-2342-4af7-8b0a-b7201b96abd6,2499343.546875,8923.90356592382
722,OPEN SPACE B,B,,,2d6ad4d7-745e-488b-a0e2-a101da55f1b2,454.6796875,240.723882137604
723,Outer Residential,,,,206d4d65-27a4-4ce2-9d0c-f95797ec7fce,41596.28125,1477.98333728287
724,Rural,,,,cd5cf09a-f87b-4acb-a3aa-6e3c9141599a,36521.390625,956.739017183533
725,Rural,,,,7363ef81-0e7f-47ad-a2bb-7fcade90c284,2247.4765625,310.853265370306
726,Rural,,,,2b3244af-83fd-4ab8-9f57-d9811a4fc0fd,10336,860.78559113714
727,Rural,,,,96b472a2-b42e-4cd8-b718-694d9464057f,52926176.21875,77732.9269429177
728,Conservation,,,,9cc18566-3906-4011-b6c4-e49316cba6a5,7065.65625,526.247644023106
729,Conservation,,,,5850f3fc-e998-4eb5-b079-9bd9139d71b3,68723.5703125,1746.73893115609
730,OPEN SPACE A,A,,,27a8b794-d559-4105-a476-cd565ef20f78,34734.09375,789.043209449899
731,OPEN SPACE B,B,,,b29988e7-18c4-4b5a-b777-248f270721d4,170.1796875,66.825528803529
732,OPEN SPACE B,B,,,bfc036e1-72f9-4e95-8b38-585889dd2771,581.6328125,165.311356411187
733,OPEN SPACE B,B,,,67227f65-c8d6-400a-a84d-afa56b8d8b42,5540.6015625,435.944605769447
734,OPEN SPACE B,B,,,c998b3b8-f43d-4992-8de4-e005f64ba412,2185.125,245.944255175124
735,OPEN SPACE B,B,,,643cfe5a-a27e-438a-8615-a39bdfcfde53,287300.4609375,13407.0814290447
736,OPEN SPACE B,B,,,953df050-1654-4849-8693-9f5329179361,24291.15625,739.997026030003
737,OPEN SPACE B,B,,,40511fea-e9b1-459d-b2e2-8a7c0b4bc192,1028639.734375,7180.2773587674
738,OPEN SPACE B,B,,,80d27079-57f4-4fb4-8e28-430143f22bef,2528175.9375,10711.114804731
739,Outer Residential,,,,a773432b-8c53-45fc-b9ed-a42b0ce1218b,90959.3359375,3170.70921741422
740,Outer Residential,,,,a92155fd-c06d-4758-a2bb-c128d7e9252e,168210.59375,4122.54084708397
741,Inner Residential,,,,62bd7adb-3ae9-431e-bbc7-afdc5f7530a5,175150.7265625,2078.5896014602
742,Inner Residential,Hobson Street,,,08c4decb-67ec-48f9-ac12-eaa73440c48c,104891.9609375,2318.87542227353
743,Inner Residential,Tinakori Road South,,,cc711a72-0ada-472c-adc9-99de1414af65,104937.7265625,1662.99873063816
744,Inner Residential,,,,35e5c797-0b51-4874-88a9-06a1219e3a6d,86606.5625,1810.77952861658
745,Inner Residential,,,,8009789d-1b28-440b-89de-56ea5d9bccdb,86152.71875,2262.68949851636
746,Inner Residential,Tinakori Road/Calgarry Ave,,,af47f626-586e-4751-9ba6-1a7998569c0e,81480.2890625,1832.46632301265
747,Inner Residential,,,,b4b97b34-29e5-44b1-91ab-082b6848299e,80500.9609375,1602.86768444587
748,Inner Residential,,,,3e0b1824-7dad-4f28-afc0-f6a7d7f94175,72245.5625,1677.99392011261
749,Inner Residential,,,,9c5312ba-1dcb-45c7-b76b-fe29af35feb7,71844.1328125,1401.54601900543
750,Inner Residential,,,,396c2e13-3282-4731-88a4-e2c91d50313b,71323.46875,1100.31373090658
751,Inner Residential,,,,f9663c43-7b22-4b07-ae9f-275386402723,69172.9140625,1051.25663546716
752,Inner Residential,,,,f37c9c80-2f62-428f-98eb-41d91eb3679c,66880.6796875,1142.28469004446
753,Inner Residential,,,,600f3e03-6562-4ade-a580-df530c93cf5e,65378.8203125,2210.65018711834
754,Inner Residential,,,,2ed092f8-23e2-4141-b53c-4c34cd2e9a99,60313.484375,1585.90527834578
755,Inner Residential,,,,55183618-dc02-4a2e-9c9a-acf3425c8dbc,58069.1328125,1021.27509375156
756,Inner Residential,,,,acd63dd2-349f-4e21-9bb2-ef58247d1765,57338.03125,1467.76733960319
757,Inner Residential,Tinakori Road/Calgarry Ave,,,4c693fff-b7fe-4baf-9e58-db17e5f4b48a,55868.421875,1541.4941546707
758,Inner Residential,,,,42f089ef-d1a2-4aad-b6bf-2bc6989497a3,54916.296875,1999.75517342873
759,Inner Residential,,,,07dfa04e-d61d-4cb8-9d9e-1a9ed3b47955,53112.1953125,1285.68209013564
760,Inner Residential,,,,0bc0b837-b870-41bc-a959-cba2e6b8554e,51847.5859375,1417.74097509632
761,Inner Residential,,,,946df58f-36bb-45cc-a3d9-0bfdf1b5319d,51301.625,1136.66198028881
762,Inner Residential,,,,89db3cf7-d04e-45e6-9430-7d3919a19103,50932.0859375,1170.99635982873
763,Inner Residential,,,,d2bad0a8-8b48-47a7-b1a2-5816f041b9fc,50393.453125,1195.60658537297
764,Inner Residential,,,,93d6bf13-1cee-4a89-9db2-07c8d91ab405,49002.890625,1284.66345623393
765,Inner Residential,,,,e766ced2-7f1b-47cd-b496-4171c884d104,46433.140625,1292.37309753679
766,Inner Residential,,,,913f9636-122c-4555-a4a5-f0f855a26dd0,45233.6875,1594.95643124889
767,Inner Residential,,,,e70524b8-171e-49a1-ab80-f407593c1f81,42173.5859375,1000.19514500852
768,Inner Residential,,,,86f81a22-61e1-4d71-a56a-52c1bf8b1914,41071.09375,1015.02576571225
769,Inner Residential,,,,81f93b8c-877f-4958-9296-9fcac751c272,41090.7734375,955.669709985237
770,Inner Residential,,,,a7171947-272b-4791-851b-895aa52f8da3,40544.2421875,938.949636858928
771,Inner Residential,Tinakori Road/Calgarry Ave,,,5317d4b7-08b0-401c-af0b-ee6b96c4a870,39964.8046875,1161.81181664951
772,Inner Residential,,,,3f16cc2a-49e6-45fc-bd72-172f48408a1c,38999.8125,1131.00045087309
773,Outer Residential,,,,0e5e4bf0-3883-4827-81cb-507ef299ac98,45557.0078125,910.918279468379
774,Outer Residential,,,,3d2f6bcc-aebf-4d19-842b-dedb001afd14,45695.2109375,1191.36268035072
775,Outer Residential,,,,a74e1371-9bb3-449c-b8e7-c97832fab083,45866.9140625,1191.17092470397
776,Outer Residential,,,,083542c4-a819-402d-87b6-d9c7ca63460e,46029.828125,1270.38485998922
777,Outer Residential,,,,b965dce7-6ee3-4790-b07d-57f04337c384,46084.0390625,894.994456015435
778,Outer Residential,,,,18870ac1-a175-491c-b1f3-e29a45776188,45912.453125,1835.29994896477
779,Outer Residential,,,,08ac5138-1be6-4321-b23d-0720b8970172,46393.5546875,973.9938258651
780,Outer Residential,,,,e5c77b02-8742-431c-b6f7-768aabce9b32,46634.3203125,1259.69466787096
781,Outer Residential,,,,cf4336b1-491e-4f4d-a3c1-711964eabb99,47140.0859375,1250.01040894768
782,Outer Residential,,,,33150fb2-e469-43b9-8fa8-fa364edc6a2d,47310.953125,995.058624935466
783,Outer Residential,,,,cbaafc90-72a6-43ac-a619-215ff23001a8,47533.6953125,925.687287623594
784,Outer Residential,,,,e76259d7-99bb-43d2-ba0b-98fa5bb31af0,47454.109375,1219.97022496633
785,Outer Residential,,,,df5e180e-c198-4cf9-8ce9-d0d3316740c6,47555.0234375,1091.56289190617
786,Outer Residential,,,,ffe93f26-cf6e-4358-a21a-7ac7abc82891,48302.7421875,1435.1697691366
787,Outer Residential,,,,8b805475-d809-409b-a797-83f513c3f475,48285.4453125,1253.36001561847
788,Outer Residential,,,,2ddaf8ce-2349-4b3b-9dd8-dc683923b429,48299.9296875,866.33564586621
789,Outer Residential,,,,e6e63b5e-032f-441f-9f7e-e7c6bc11fb64,48436.8359375,945.537636351749
790,Outer Residential,,,,a515a25f-a735-4113-8734-5fb14ba210d2,48345.8203125,997.228785188625
791,Outer Residential,,,,8c5b6d2f-218c-46ae-9720-34db651fca05,48664.890625,1114.66958570584
792,Outer Residential,,,,b2ac64c6-9e0a-4b80-9efe-d5bb26e9c928,49040.3125,1077.15137660364
793,Outer Residential,,,,3538493a-54a4-4eae-91c3-26414022df65,48983.921875,1804.64358429887
794,Outer Residential,,,,78a2b473-c881-4e0a-b015-77ce639989e9,49224.1953125,1670.83868101346
795,Outer Residential,,,,15de76a2-7351-42fe-8a1d-dfb44e565dbf,49197.1015625,1244.39973696419
796,Outer Residential,,,,5c83881f-042f-487e-9d6b-40cab13bf352,49355.7578125,1116.31889632206
797,Outer Residential,,,,efb42b6d-b3d6-430e-a50c-794784e4fc5e,49666.1796875,1151.86368169049
798,Outer Residential,,,,ab7c4e8c-10d4-4b75-8624-2b8e871672e0,49765,1349.1124797113
799,Outer Residential,,,,f44bf0c2-b86a-4253-ab33-61a970de0b48,50056.5625,1060.21098299381
800,Outer Residential,,,,2f699f64-3003-4df7-949a-8b1a79d40c8e,49851.671875,1530.09788055646
801,Outer Residential,,,,e40d1b19-131d-4730-8791-4c5ad4fe4bae,50340.59375,903.040028573774
802,Outer Residential,,,,0f2f1d09-a4db-49b8-93e8-06e6bb6f9244,50186.03125,1071.3809869681
803,Outer Residential,,,,9633019f-0cb0-438e-be5c-0d7d0cc1648b,50245.4140625,1381.82390996871
804,Outer Residential,,,,1c01452f-b696-4547-a551-1def2c13acb8,50664.03125,1189.89129501435
805,Outer Residential,,,,197292ea-dbfa-48a4-9a92-d6ddf92b5ca5,50744.4140625,970.709067994637
806,Outer Residential,,,,dbfc0d6b-098e-414a-a201-965c02113cf6,50898.046875,1678.85405808806
807,Outer Residential,,,,e2f8e9f5-1f33-4f31-bb7e-f5394f7f1c8a,51378.265625,996.867836262534
808,Outer Residential,,,,e3dd9ddd-895e-4ea4-99ef-33c7d99c77c3,51762.0625,1121.88902168961
809,Outer Residential,,,,73c52c3a-5b85-429e-9b1b-9f364aa415f1,51837.6796875,1075.49420691178
810,Outer Residential,,,,5902db19-95b5-4211-b1e1-35454f844a31,51725.1796875,1357.97804882691
811,Outer Residential,,,,9b17037a-9431-46a7-b376-cdff49052ab5,52023.8125,1165.08725666298
812,Outer Residential,,,,bd849c7f-42e5-44b4-82ac-48c54a49888d,52197.5703125,1028.67165630818
813,Outer Residential,,,,0d4e3e86-8545-4a10-a3e9-0f93a5b05fcc,52427.6484375,1245.59103712461
814,Outer Residential,,,,09fd5ba7-81b4-4ef1-8edb-4c850a55032c,52302.53125,964.04270517483
815,Outer Residential,,,,8efc903d-7906-44fe-bc5e-71ca1b747cdd,52666.34375,1073.02296185913
816,Outer Residential,,,,8895690e-c6b2-4580-b7cc-bd2f5ec324db,52988.8515625,1148.72271070788
817,Outer Residential,,,,e7f2a8aa-a26e-4cf5-a781-74e16aa4a481,53172.6015625,1017.91766501175
818,Outer Residential,,,,16e482e0-e19e-4d81-86c5-10a4641c1894,53255.421875,980.513126607565
819,Outer Residential,,,,ac43d168-4b71-48e5-aae2-aedcb1512c41,53429.2265625,1177.33716024483
820,Outer Residential,,,,3cd143b5-ec8f-4339-bdb8-04f11d5aaa1f,53461.921875,1554.28056307764
821,Outer Residential,,,,6c42fdbc-b4bd-43b2-9487-577e1b2088af,53770.0234375,1016.06338605438
822,Outer Residential,,,,2ac5b96f-8338-44c2-ad0c-3f8110616b50,53827.5,1656.1268260989
823,Outer Residential,,,,0a930184-67ab-426c-ba4a-fe5d148ac612,54035.765625,1229.85318954704
824,Outer Residential,,,,b2f4bac8-3a41-4122-bebd-65ad7beff1ec,54386.9765625,1173.72543991114
825,Outer Residential,,,,c9abec5b-733e-4b1a-bea4-64b07cc94c44,54510.796875,1045.49265297033
826,Outer Residential,,,,b49d3905-620a-4165-8925-5f2fbb70f49c,54436.578125,1023.46341660135
827,Outer Residential,,,,86caeb0f-435e-4149-80f8-777e7053042e,54485.3125,896.472706833122
828,Outer Residential,,,,06e34d46-b318-4375-814f-96025bb46103,54660.484375,1159.48584543804
829,Outer Residential,,,,851fe126-68d7-4cf9-8b41-3d91c72772b7,54673.8828125,1138.27903105265
830,Outer Residential,,,,a06246d8-37f4-486e-8d5f-6f9674e448ff,54849.4609375,1378.05905873419
831,Outer Residential,,,,dda095fe-d8bf-4c95-a7d3-8da068a1924c,55343.546875,1230.61019100975
832,Outer Residential,,,,9508a5a3-3ac4-4de0-bc5c-ecbfabc4e7b1,55713.4765625,1538.1042651118
833,Outer Residential,,,,53d1fb75-b3b1-491e-9da5-c9c6018bbf66,56266.78125,1648.39372171696
834,Outer Residential,,,,c3ffeb62-bd28-4221-8524-e32d434dc42f,56727.109375,1650.18955169396
835,Outer Residential,,,,c133c770-ba4c-4d22-bf57-f77b228d43ad,56691.234375,1251.06210625668
836,Outer Residential,,,,ead578ff-ed20-4f9f-ae51-c7cad4a5c908,56879.125,1518.02580217399
837,Outer Residential,,,,3a9c5da3-e754-4ba0-b887-e0e14b5821eb,57187.9375,1031.17402833323
838,Outer Residential,,,,0af96f7f-a1b2-4b7b-94dc-96b1937fe561,57201.7265625,2338.30571767935
839,Outer Residential,,,,e6692ec4-9912-46f9-a70c-077f0b215cf4,57422.796875,1198.27406376779
840,Outer Residential,,,,a35c7fa5-bbf3-4fc6-b2ad-e321910a4e8f,57483.8671875,1439.11495077739
841,Outer Residential,,,,ec6eda42-6252-4ee4-b792-8af7b6860c0d,57665.828125,1468.35348641452
842,Outer Residential,,,,07f8b1f9-3579-4d7a-9d55-71c70a09b953,58260.890625,1064.43247067104
843,Outer Residential,,,,4f4c5a75-c871-4d8d-b826-0072c5e754fe,58489.8828125,1067.12678726484
844,Outer Residential,,,,7b31bc79-e70e-47bc-b720-4d9602da1bac,58296.8515625,1320.97231045424
845,Outer Residential,,,,77c2c9d4-01cb-40fd-982f-70b59164db52,58383.5234375,1749.59473194741
846,Outer Residential,,,,c5084639-3fff-4fff-b2cb-d7d9cd2f15c5,58683.4453125,1829.85205561334
847,Outer Residential,,,,cb6142a4-95d7-4880-ac0e-2aa945600ff1,58679.171875,1381.96069842715
848,Outer Residential,,,,491cad53-14bd-4718-af01-7e3cbe82d8b6,58844.671875,1266.83376175072
849,Outer Residential,,,,230c51a7-a347-42bd-8161-4e13abe48efd,59302.125,1134.33809133466
850,Outer Residential,,,,5927ad58-7b1c-4509-9e1f-83fffc402904,59253.1796875,1532.1464231511
851,Outer Residential,,,,7764fcbd-c8d8-4a55-a57e-4a12c1d85ce7,59321.3203125,1470.46359556618
852,Outer Residential,,,,f6ea95a4-b806-4978-b8e8-faff89f531af,59610.9296875,1673.07181959063
853,Outer Residential,,,,ff356684-af17-429d-b318-b1b78c604fa5,60060.59375,1399.87860616161
854,Outer Residential,,,,03760c23-24b0-444f-b477-df427a6e0f55,60303.90625,1805.17064065987
855,Outer Residential,,,,45a2e017-c299-4640-8366-48201acd32b8,60576.75,1820.74931824963
856,Outer Residential,,,,83ad7f70-ca97-45f6-afd4-437981cd4a2a,61488.9375,1186.75966577844
857,Outer Residential,,,,35cfcb03-ecd0-4c60-aedc-4e48662c95e1,61574.703125,1385.74123876684
858,Outer Residential,,,,b1f02e08-559b-40a5-b844-447175a1a778,61790.2578125,1153.96668058714
859,Outer Residential,,,,968ed1cc-1217-4e95-8f7c-d96eb3586fd4,61874.4453125,1577.07701398402
860,Outer Residential,,,,2e9c7517-3ea5-40f4-b409-97e90d50c640,62165.8984375,1760.61233270933
861,Outer Residential,,,,1165c753-b6cf-4ac1-9de3-2d6c93220dde,62682.7109375,1035.80953839957
862,Outer Residential,,,,698e95c8-fdfe-42c2-a1df-57df7a108f71,63118.7265625,1391.07299417257
863,Outer Residential,,,,15c4e2f4-ab14-4953-b9b4-eebe9d307259,63058.8046875,1357.29442704712
864,Outer Residential,,,,533ede83-af57-4895-b37c-f7300e1684ab,63179.3984375,1398.83482173276
865,Outer Residential,,,,8979a631-e676-43ab-9445-f8f66a21839a,63354.2890625,1521.63006904737
866,Outer Residential,,,,231b8bc0-dad2-4ada-b8ad-313e2bfe05ed,63680.671875,1502.32069429729
867,Outer Residential,,,,5397986b-e3f1-40fd-8471-0edc5951805a,63696.8203125,1892.45540994517
868,Outer Residential,,,,ef85f1d2-af1a-415c-95dc-136ab82397f0,64004.6171875,1362.46852059898
869,Outer Residential,,,,9c5885d6-c226-4e74-bbc0-8ddff579e430,63902.1171875,1611.84707650406
870,Outer Residential,,,,e398b87a-4682-4036-884f-58715f81c731,63948.0859375,1610.09736083553
871,Outer Residential,,,,3d7cf726-f363-45ba-bca2-3375a06a28cb,64027.6171875,1415.69576169139
872,Outer Residential,,,,2798d4ad-be2a-4a45-b7fe-53b7aab68203,64704.546875,1557.16048616741
873,Outer Residential,,,,84911d58-f9c1-4d84-a74e-f1e9a5625920,64475.0390625,1380.20451297985
874,Outer Residential,,,,02b773de-48d4-4c5f-acec-3294b1c9a14c,63636.1328125,2066.08398408118
875,Outer Residential,,,,b1f11f64-d420-40e7-bd7b-c22d58b41bf6,64891.6171875,2009.02959038945
876,Outer Residential,,,,e49e8e40-4db6-43d2-873d-d8b097737602,65081.046875,1567.46997472175
